tran_id,product_id,qty,amt,tran_dt
2023-04-30T07:10:04.581692_4,95,4,11.96,2023-04-30
2023-04-30T07:10:04.581692_4,61,1,1.29,2023-04-30
2023-04-30T07:10:04.581692_4,83,2,0.42,2023-04-30
2023-04-30T07:10:04.581692_4,20,2,2.78,2023-04-30
2023-04-30T07:10:04.581692_4,90,5,4.95,2023-04-30
2023-04-30T07:10:04.581692_5,26,2,5.96,2023-04-30
2023-04-30T07:10:04.581692_5,45,3,2.97,2023-04-30
2023-04-30T07:10:04.581692_6,95,5,14.95,2023-04-30
2023-04-30T07:10:04.581692_7,4,2,5.98,2023-04-30
2023-04-30T07:10:04.581692_7,34,1,1.99,2023-04-30
2023-04-30T07:10:04.581692_7,71,1,6.59,2023-04-30
2023-04-30T07:10:04.581692_7,7,3,4.5,2023-04-30
2023-04-30T07:10:04.581692_7,58,1,2.25,2023-04-30
2023-04-30T07:10:04.581692_7,40,3,10.77,2023-04-30
2023-04-30T07:10:04.581692_7,31,1,2.49,2023-04-30
2023-04-30T07:10:04.581692_8,51,2,4.98,2023-04-30
2023-04-30T07:10:04.581692_8,28,2,5.78,2023-04-30
2023-04-30T07:10:04.581692_8,23,1,3.79,2023-04-30
2023-04-30T07:10:04.582602_10,80,3,14.94,2023-04-30
2023-04-30T07:10:04.582602_10,89,1,2.78,2023-04-30
2023-04-30T07:10:04.582602_10,71,1,6.59,2023-04-30
2023-04-30T07:10:04.582602_11,76,5,2.85,2023-04-30
2023-04-30T07:10:04.582602_11,6,1,1.99,2023-04-30
2023-04-30T07:10:04.582602_11,49,2,7.98,2023-04-30
2023-04-30T07:10:04.582602_12,11,1,4.99,2023-04-30
2023-04-30T07:10:04.582602_12,20,3,4.17,2023-04-30
2023-04-30T07:10:04.582602_12,81,2,7.18,2023-04-30
2023-04-30T07:10:04.582602_12,82,1,7.99,2023-04-30
2023-04-30T07:10:04.582602_12,90,2,1.98,2023-04-30
2023-04-30T07:10:04.582602_12,77,2,1.18,2023-04-30
2023-04-30T07:10:04.582602_12,93,1,5.99,2023-04-30
2023-04-30T07:10:04.582602_12,100,4,7.96,2023-04-30
2023-04-30T07:10:04.582602_12,9,5,14.95,2023-04-30
2023-04-30T07:10:04.582602_13,33,1,5.99,2023-04-30
2023-04-30T07:10:04.582602_13,57,2,3.98,2023-04-30
2023-04-30T07:10:04.582602_13,97,1,5.99,2023-04-30
2023-04-30T07:10:04.582602_13,62,1,6.5,2023-04-30
2023-04-30T07:10:04.582602_13,97,1,5.99,2023-04-30
2023-04-30T07:10:04.582602_13,45,4,3.96,2023-04-30
2023-04-30T07:10:04.582602_14,54,1,0.85,2023-04-30
2023-04-30T07:10:04.582602_14,62,1,6.5,2023-04-30
2023-04-30T07:10:04.582602_14,83,3,0.63,2023-04-30
2023-04-30T07:10:04.582602_14,66,3,11.97,2023-04-30
2023-04-30T07:10:04.582602_14,82,1,7.99,2023-04-30
2023-04-30T07:10:04.582602_14,54,5,4.25,2023-04-30
2023-04-30T07:10:04.582602_14,89,4,11.12,2023-04-30
2023-04-30T07:10:04.582602_14,6,1,1.99,2023-04-30
2023-04-30T07:10:04.582602_14,54,5,4.25,2023-04-30
2023-04-30T07:10:04.582602_15,36,5,11.95,2023-04-30
2023-04-30T07:10:04.582602_15,2,4,5.0,2023-04-30
2023-04-30T07:10:04.582602_15,88,3,11.97,2023-04-30
2023-04-30T07:10:04.582602_15,66,3,11.97,2023-04-30
2023-04-30T07:10:04.582602_15,35,3,6.27,2023-04-30
2023-04-30T07:10:04.582602_15,90,2,1.98,2023-04-30
2023-04-30T07:10:04.582602_15,79,1,3.57,2023-04-30
2023-04-30T07:10:04.582602_15,31,5,12.45,2023-04-30
2023-04-30T07:10:04.582602_15,88,2,7.98,2023-04-30
2023-04-30T07:10:04.582602_16,45,4,3.96,2023-04-30
2023-04-30T07:10:04.582602_16,96,2,5.5,2023-04-30
2023-04-30T07:10:04.582602_16,61,5,6.45,2023-04-30
2023-04-30T07:10:04.582602_16,30,1,3.1,2023-04-30
2023-04-30T07:10:04.582602_16,10,2,3.58,2023-04-30
2023-04-30T07:10:04.582602_16,89,4,11.12,2023-04-30
2023-04-30T07:10:04.582602_16,68,4,10.36,2023-04-30
2023-04-30T07:10:04.582602_17,37,2,5.38,2023-04-30
2023-04-30T07:10:04.582602_17,42,5,1.95,2023-04-30
2023-04-30T07:10:04.582602_17,74,5,4.75,2023-04-30
2023-04-30T07:10:04.582602_17,56,4,6.36,2023-04-30
2023-04-30T07:10:04.582602_17,26,2,5.96,2023-04-30
2023-04-30T07:10:04.582602_17,12,5,9.0,2023-04-30
2023-04-30T07:10:04.582602_17,4,1,2.99,2023-04-30
2023-04-30T07:10:04.582602_17,20,2,2.78,2023-04-30
2023-04-30T07:10:04.582602_17,11,2,9.98,2023-04-30
2023-04-30T07:10:04.582602_18,13,4,11.92,2023-04-30
2023-04-30T07:10:04.582602_18,8,2,3.78,2023-04-30
2023-04-30T07:10:04.582602_18,47,4,10.0,2023-04-30
2023-04-30T07:10:04.582602_18,88,1,3.99,2023-04-30
2023-04-30T07:10:04.582602_19,83,4,0.84,2023-04-30
2023-04-30T07:10:04.582602_19,51,5,12.45,2023-04-30
2023-04-30T07:10:04.582602_19,4,1,2.99,2023-04-30
2023-04-30T07:10:04.582602_19,88,3,11.97,2023-04-30
2023-04-30T07:10:04.582602_19,8,4,7.56,2023-04-30
2023-04-30T07:10:04.582602_19,51,5,12.45,2023-04-30
2023-04-30T07:10:04.582602_19,21,2,5.98,2023-04-30
2023-04-30T07:10:04.582602_20,16,3,9.42,2023-04-30
2023-04-30T07:10:04.582602_20,34,4,7.96,2023-04-30
2023-04-30T07:10:04.582602_20,92,4,9.96,2023-04-30
2023-04-30T07:10:04.582602_20,79,1,3.57,2023-04-30
2023-04-30T07:10:04.582602_21,81,1,3.59,2023-04-30
2023-04-30T07:10:04.582602_21,54,3,2.55,2023-04-30
2023-04-30T07:10:04.582602_22,68,4,10.36,2023-04-30
2023-04-30T07:10:04.582602_22,32,1,3.09,2023-04-30
2023-04-30T07:10:04.582602_22,25,2,4.7,2023-04-30
2023-04-30T07:10:04.582602_22,28,1,2.89,2023-04-30
2023-04-30T07:10:04.582602_22,48,1,2.39,2023-04-30
2023-04-30T07:10:04.582602_22,17,3,13.5,2023-04-30
2023-04-30T07:10:04.582602_22,11,1,4.99,2023-04-30
2023-04-30T07:10:04.582602_22,53,2,1.98,2023-04-30
2023-04-30T07:10:04.582602_22,18,1,3.88,2023-04-30
2023-04-30T07:10:04.582602_22,86,5,6.45,2023-04-30
2023-04-30T07:10:04.582602_23,91,1,6.7,2023-04-30
2023-04-30T07:10:04.582602_23,34,3,5.97,2023-04-30
2023-04-30T07:10:04.582602_23,1,4,6.0,2023-04-30
2023-04-30T07:10:04.582602_23,97,1,5.99,2023-04-30
2023-04-30T07:10:04.582602_23,58,3,6.75,2023-04-30
2023-04-30T07:10:04.582602_23,31,4,9.96,2023-04-30
2023-04-30T07:10:04.582602_23,14,5,4.95,2023-04-30
2023-04-30T07:10:04.582602_23,34,1,1.99,2023-04-30
2023-04-30T07:10:04.582602_9,16,2,6.28,2023-04-30
2023-04-30T07:10:04.582602_9,44,3,4.47,2023-04-30
2023-04-30T07:10:04.582602_9,33,1,5.99,2023-04-30
2023-05-01T07:10:04.582602_0,77,5,2.95,2023-05-01
2023-05-01T07:10:04.582602_0,69,2,7.98,2023-05-01
2023-05-01T07:10:04.582602_0,39,4,11.0,2023-05-01
2023-05-01T07:10:04.582602_0,59,2,5.58,2023-05-01
2023-05-01T07:10:04.582602_0,56,2,3.18,2023-05-01
2023-05-01T07:10:04.582602_0,18,2,7.76,2023-05-01
2023-05-01T07:10:04.582602_0,69,2,7.98,2023-05-01
2023-05-01T07:10:04.582602_0,32,1,3.09,2023-05-01
2023-05-01T07:10:04.582602_1,81,1,3.59,2023-05-01
2023-05-01T07:10:04.582602_1,35,4,8.36,2023-05-01
2023-05-01T07:10:04.582602_1,41,2,4.78,2023-05-01
2023-05-01T07:10:04.582602_1,30,3,9.3,2023-05-01
2023-05-01T07:10:04.582602_1,53,1,0.99,2023-05-01
2023-05-01T07:10:04.582602_2,50,4,10.4,2023-05-01
2023-05-01T07:10:04.582602_2,43,3,11.97,2023-05-01
2023-05-01T07:10:04.582602_2,75,1,8.79,2023-05-01
2023-05-01T07:10:04.582602_2,48,4,9.56,2023-05-01
2023-05-01T07:10:04.582602_2,77,3,1.77,2023-05-01
2023-05-01T07:10:04.582602_2,11,1,4.99,2023-05-01
2023-05-01T07:10:04.582602_2,100,5,9.95,2023-05-01
2023-05-01T07:10:04.582602_2,84,1,2.5,2023-05-01
2023-05-01T07:10:04.582602_2,48,4,9.56,2023-05-01
2023-05-01T07:10:04.582602_2,33,1,5.99,2023-05-01
2023-05-01T07:10:04.582602_3,99,1,4.99,2023-05-01
2023-05-01T07:10:04.582602_3,57,5,9.95,2023-05-01
2023-05-01T07:10:04.582602_3,54,2,1.7,2023-05-01
2023-05-01T07:10:04.582602_3,100,4,7.96,2023-05-01
2023-05-01T07:10:04.582602_3,74,3,2.85,2023-05-01
2023-05-01T07:10:04.582602_3,32,3,9.27,2023-05-01
2023-05-01T07:10:04.582602_3,13,1,2.98,2023-05-01
2023-05-01T07:10:04.582602_3,22,1,2.79,2023-05-01
2023-05-01T07:10:04.582602_3,16,2,6.28,2023-05-01
2023-05-01T07:10:04.582602_4,65,1,7.99,2023-05-01
2023-05-01T07:10:04.582602_4,91,1,6.7,2023-05-01
2023-05-01T07:10:04.582602_4,46,5,3.45,2023-05-01
2023-05-01T07:10:04.582602_4,19,2,6.9,2023-05-01
2023-05-01T07:10:04.582602_4,15,4,11.92,2023-05-01
2023-05-01T07:10:04.582602_4,11,1,4.99,2023-05-01
2023-05-01T07:10:04.582602_4,38,3,10.5,2023-05-01
2023-05-01T07:10:04.582602_5,10,3,5.37,2023-05-01
2023-05-01T07:10:04.582602_5,24,5,14.0,2023-05-01
2023-05-01T07:10:04.582602_5,13,1,2.98,2023-05-01
2023-05-01T07:10:04.582602_5,15,3,8.94,2023-05-01
2023-05-01T07:10:04.582602_5,62,1,6.5,2023-05-01
2023-05-02T07:10:04.582602_0,39,3,8.25,2023-05-02
2023-05-02T07:10:04.582602_0,72,3,11.52,2023-05-02
2023-05-02T07:10:04.582602_0,68,3,7.77,2023-05-02
2023-05-02T07:10:04.582602_0,43,3,11.97,2023-05-02
2023-05-02T07:10:04.582602_0,5,3,5.25,2023-05-02
2023-05-02T07:10:04.582602_0,25,5,11.75,2023-05-02
2023-05-02T07:10:04.582602_0,53,1,0.99,2023-05-02
2023-05-02T07:10:04.582602_1,65,1,7.99,2023-05-02
2023-05-02T07:10:04.582602_1,53,4,3.96,2023-05-02
2023-05-02T07:10:04.582602_1,8,5,9.45,2023-05-02
2023-05-03T07:10:04.582602_0,91,1,6.7,2023-05-03
2023-05-03T07:10:04.582602_1,65,1,7.99,2023-05-03
2023-05-03T07:10:04.582602_1,71,1,6.59,2023-05-03
2023-05-03T07:10:04.582602_1,41,4,9.56,2023-05-03
2023-05-03T07:10:04.582602_1,93,1,5.99,2023-05-03
2023-05-03T07:10:04.582602_1,53,5,4.95,2023-05-03
2023-05-03T07:10:04.582602_1,91,1,6.7,2023-05-03
2023-05-03T07:10:04.582602_2,50,4,10.4,2023-05-03
2023-05-03T07:10:04.582602_2,34,1,1.99,2023-05-03
2023-05-03T07:10:04.582602_2,88,3,11.97,2023-05-03
2023-05-03T07:10:04.582602_2,17,3,13.5,2023-05-03
2023-05-03T07:10:04.582602_2,74,4,3.8,2023-05-03
2023-05-03T07:10:04.582602_2,70,1,3.5,2023-05-03
2023-05-03T07:10:04.582602_2,36,3,7.17,2023-05-03
2023-05-03T07:10:04.582602_2,83,4,0.84,2023-05-03
2023-05-03T07:10:04.582602_3,100,5,9.95,2023-05-03
2023-05-03T07:10:04.582602_3,94,1,1.99,2023-05-03
2023-05-03T07:10:04.582602_3,81,3,10.77,2023-05-03
2023-05-03T07:10:04.582602_3,43,1,3.99,2023-05-03
2023-05-03T07:10:04.582602_3,82,1,7.99,2023-05-03
2023-05-03T07:10:04.582602_3,47,1,2.5,2023-05-03
2023-05-03T07:10:04.582602_3,3,2,4.9,2023-05-03
2023-05-03T07:10:04.582602_3,65,1,7.99,2023-05-03
2023-05-03T07:10:04.582602_3,68,3,7.77,2023-05-03
2023-05-03T07:10:04.582602_3,77,5,2.95,2023-05-03
2023-05-04T07:10:04.582602_0,19,3,10.35,2023-05-04
2023-05-04T07:10:04.582602_0,52,3,2.61,2023-05-04
2023-05-04T07:10:04.582602_0,4,1,2.99,2023-05-04
2023-05-04T07:10:04.582602_0,98,3,14.97,2023-05-04
2023-05-04T07:10:04.582602_0,88,3,11.97,2023-05-04
2023-05-04T07:10:04.582602_0,48,2,4.78,2023-05-04
2023-05-04T07:10:04.582602_1,47,3,7.5,2023-05-04
2023-05-04T07:10:04.582602_1,53,1,0.99,2023-05-04
2023-05-04T07:10:04.582602_1,9,3,8.97,2023-05-04
2023-05-04T07:10:04.582602_1,18,3,11.64,2023-05-04
2023-05-04T07:10:04.582602_1,75,1,8.79,2023-05-04
2023-05-04T07:10:04.582602_1,87,1,9.99,2023-05-04
2023-05-04T07:10:04.582602_1,71,1,6.59,2023-05-04
2023-05-04T07:10:04.582602_1,14,3,2.97,2023-05-04
2023-05-04T07:10:04.582602_1,11,3,14.97,2023-05-04
2023-05-04T07:10:04.582602_1,95,4,11.96,2023-05-04
2023-05-04T07:10:04.582602_2,50,3,7.8,2023-05-04
2023-05-04T07:10:04.582602_2,87,1,9.99,2023-05-04
2023-05-04T07:10:04.582602_2,1,5,7.5,2023-05-04
2023-05-04T07:10:04.582602_2,77,4,2.36,2023-05-04
2023-05-04T07:10:04.582602_2,97,1,5.99,2023-05-04
2023-05-04T07:10:04.582602_3,34,1,1.99,2023-05-04
2023-05-04T07:10:04.582602_3,46,4,2.76,2023-05-04
2023-05-04T07:10:04.582602_3,81,1,3.59,2023-05-04
2023-05-04T07:10:04.582602_3,32,3,9.27,2023-05-04
2023-05-04T07:10:04.582602_3,82,1,7.99,2023-05-04
2023-05-04T07:10:04.582602_3,63,2,7.58,2023-05-04
2023-05-04T07:10:04.582602_4,67,4,10.0,2023-05-04
2023-05-04T07:10:04.582602_4,26,1,2.98,2023-05-04
2023-05-04T07:10:04.582602_4,19,3,10.35,2023-05-04
2023-05-04T07:10:04.582602_4,1,4,6.0,2023-05-04
2023-05-05T07:10:04.582602_0,3,4,9.8,2023-05-05
2023-05-05T07:10:04.582602_0,90,2,1.98,2023-05-05
2023-05-05T07:10:04.582602_0,65,1,7.99,2023-05-05
2023-05-05T07:10:04.582602_0,70,1,3.5,2023-05-05
2023-05-05T07:10:04.582602_0,15,1,2.98,2023-05-05
2023-05-05T07:10:04.582602_0,14,5,4.95,2023-05-05
2023-05-05T07:10:04.582602_0,35,5,10.45,2023-05-05
2023-05-05T07:10:04.582602_0,64,3,13.38,2023-05-05
2023-05-05T07:10:04.582602_0,99,3,14.97,2023-05-05
2023-05-05T07:10:04.582602_0,15,4,11.92,2023-05-05
2023-05-05T07:10:04.582602_1,87,1,9.99,2023-05-05
2023-05-05T07:10:04.582602_1,30,1,3.1,2023-05-05
2023-05-05T07:10:04.582602_1,95,2,5.98,2023-05-05
2023-05-05T07:10:04.582602_2,4,2,5.98,2023-05-05
2023-05-05T07:10:04.582602_2,6,5,9.95,2023-05-05
2023-05-05T07:10:04.582602_2,52,4,3.48,2023-05-05
2023-05-05T07:10:04.582602_2,31,5,12.45,2023-05-05
2023-05-05T07:10:04.582602_2,85,2,9.98,2023-05-05
2023-05-05T07:10:04.582602_2,98,2,9.98,2023-05-05
2023-05-05T07:10:04.582602_3,9,2,5.98,2023-05-05
2023-05-05T07:10:04.582602_3,21,4,11.96,2023-05-05
2023-05-05T07:10:04.582602_3,90,2,1.98,2023-05-05
2023-05-05T07:10:04.582602_3,85,1,4.99,2023-05-05
2023-05-05T07:10:04.582602_4,25,3,7.05,2023-05-05
2023-05-05T07:10:04.582602_4,69,1,3.99,2023-05-05
2023-05-05T07:10:04.582602_4,100,2,3.98,2023-05-05
2023-05-05T07:10:04.582602_4,85,1,4.99,2023-05-05
2023-05-05T07:10:04.582602_4,89,5,13.9,2023-05-05
2023-05-05T07:10:04.582602_4,38,3,10.5,2023-05-05
2023-05-05T07:10:04.582602_4,8,4,7.56,2023-05-05
2023-05-05T07:10:04.582602_5,29,2,5.3,2023-05-05
2023-05-05T07:10:04.582602_5,71,1,6.59,2023-05-05
2023-05-05T07:10:04.582602_5,86,4,5.16,2023-05-05
2023-05-05T07:10:04.582602_5,86,5,6.45,2023-05-05
2023-05-05T07:10:04.582602_5,99,2,9.98,2023-05-05
2023-05-05T07:10:04.582602_5,66,3,11.97,2023-05-05
2023-05-05T07:10:04.582602_5,82,1,7.99,2023-05-05
2023-05-05T07:10:04.582602_5,90,1,0.99,2023-05-05
2023-05-05T07:10:04.582602_5,56,4,6.36,2023-05-05
2023-05-05T07:10:04.582602_6,40,2,7.18,2023-05-05
2023-05-05T07:10:04.582602_6,56,4,6.36,2023-05-05
2023-05-05T07:10:04.582602_6,55,1,0.78,2023-05-05
2023-05-05T07:10:04.582602_6,34,3,5.97,2023-05-05
2023-05-05T07:10:04.582602_6,1,5,7.5,2023-05-05
2023-05-05T07:10:04.582602_7,83,5,1.05,2023-05-05
2023-05-05T07:10:04.582602_7,28,3,8.67,2023-05-05
2023-05-05T07:10:04.582602_7,5,5,8.75,2023-05-05
2023-05-05T07:10:04.582602_7,58,4,9.0,2023-05-05
2023-05-05T07:10:04.582602_7,29,4,10.6,2023-05-05
2023-05-05T07:10:04.582602_7,18,1,3.88,2023-05-05
2023-05-05T07:10:04.582602_8,97,1,5.99,2023-05-05
2023-05-05T07:10:04.582602_8,2,2,2.5,2023-05-05
2023-05-05T07:10:04.582602_8,44,1,1.49,2023-05-05
2023-05-05T07:10:04.582602_8,85,2,9.98,2023-05-05
2023-05-05T07:10:04.582602_8,3,3,7.35,2023-05-05
2023-05-05T07:10:04.582602_8,82,1,7.99,2023-05-05
2023-05-05T07:10:04.582602_8,38,1,3.5,2023-05-05
2023-05-05T07:10:04.582602_8,46,3,2.07,2023-05-05
2023-05-05T07:10:04.582602_8,76,3,1.71,2023-05-05
2023-05-05T07:10:04.582602_8,34,5,9.95,2023-05-05
2023-05-05T07:10:04.582602_9,22,3,8.37,2023-05-05
2023-05-05T07:10:04.582602_9,44,3,4.47,2023-05-05
2023-05-06T07:10:04.582602_0,23,2,7.58,2023-05-06
2023-05-06T07:10:04.582602_0,19,2,6.9,2023-05-06
2023-05-06T07:10:04.582602_0,64,2,8.92,2023-05-06
2023-05-06T07:10:04.582602_0,100,1,1.99,2023-05-06
2023-05-06T07:10:04.582602_0,57,4,7.96,2023-05-06
2023-05-06T07:10:04.582602_0,1,5,7.5,2023-05-06
2023-05-06T07:10:04.582602_1,35,4,8.36,2023-05-06
2023-05-06T07:10:04.582602_1,13,3,8.94,2023-05-06
2023-05-06T07:10:04.582602_1,73,3,11.97,2023-05-06
2023-05-06T07:10:04.582602_1,84,4,10.0,2023-05-06
2023-05-06T07:10:04.582602_10,12,1,1.8,2023-05-06
2023-05-06T07:10:04.582602_10,2,2,2.5,2023-05-06
2023-05-06T07:10:04.582602_10,57,1,1.99,2023-05-06
2023-05-06T07:10:04.582602_11,52,4,3.48,2023-05-06
2023-05-06T07:10:04.582602_11,42,1,0.39,2023-05-06
2023-05-06T07:10:04.582602_11,82,1,7.99,2023-05-06
2023-05-06T07:10:04.582602_11,42,1,0.39,2023-05-06
2023-05-06T07:10:04.582602_11,73,1,3.99,2023-05-06
2023-05-06T07:10:04.582602_11,45,5,4.95,2023-05-06
2023-05-06T07:10:04.582602_11,74,1,0.95,2023-05-06
2023-05-06T07:10:04.582602_12,88,1,3.99,2023-05-06
2023-05-06T07:10:04.582602_12,35,3,6.27,2023-05-06
2023-05-06T07:10:04.582602_12,100,1,1.99,2023-05-06
2023-05-06T07:10:04.582602_12,90,1,0.99,2023-05-06
2023-05-06T07:10:04.582602_12,68,5,12.95,2023-05-06
2023-05-06T07:10:04.582602_12,31,3,7.47,2023-05-06
2023-05-06T07:10:04.582602_12,15,3,8.94,2023-05-06
2023-05-06T07:10:04.582602_12,82,1,7.99,2023-05-06
2023-05-06T07:10:04.582602_12,4,4,11.96,2023-05-06
2023-05-06T07:10:04.582602_13,25,4,9.4,2023-05-06
2023-05-06T07:10:04.582602_13,94,1,1.99,2023-05-06
2023-05-06T07:10:04.582602_13,91,1,6.7,2023-05-06
2023-05-06T07:10:04.582602_14,74,3,2.85,2023-05-06
2023-05-06T07:10:04.582602_14,25,4,9.4,2023-05-06
2023-05-06T07:10:04.582602_14,76,4,2.28,2023-05-06
2023-05-06T07:10:04.582602_14,99,3,14.97,2023-05-06
2023-05-06T07:10:04.582602_15,34,3,5.97,2023-05-06
2023-05-06T07:10:04.582602_15,98,1,4.99,2023-05-06
2023-05-06T07:10:04.582602_15,86,4,5.16,2023-05-06
2023-05-06T07:10:04.582602_15,18,3,11.64,2023-05-06
2023-05-06T07:10:04.582602_15,13,4,11.92,2023-05-06
2023-05-06T07:10:04.582602_16,29,2,5.3,2023-05-06
2023-05-06T07:10:04.582602_16,90,4,3.96,2023-05-06
2023-05-06T07:10:04.582602_16,48,4,9.56,2023-05-06
2023-05-06T07:10:04.582602_17,94,4,7.96,2023-05-06
2023-05-06T07:10:04.582602_17,16,3,9.42,2023-05-06
2023-05-06T07:10:04.582602_17,32,1,3.09,2023-05-06
2023-05-06T07:10:04.582602_17,83,1,0.21,2023-05-06
2023-05-06T07:10:04.582602_17,51,1,2.49,2023-05-06
2023-05-06T07:10:04.582602_17,29,1,2.65,2023-05-06
2023-05-06T07:10:04.582602_17,74,2,1.9,2023-05-06
2023-05-06T07:10:04.582602_17,41,4,9.56,2023-05-06
2023-05-06T07:10:04.582602_18,1,3,4.5,2023-05-06
2023-05-06T07:10:04.582602_18,3,4,9.8,2023-05-06
2023-05-06T07:10:04.582602_18,70,2,7.0,2023-05-06
2023-05-06T07:10:04.582602_18,88,2,7.98,2023-05-06
2023-05-06T07:10:04.582602_19,5,5,8.75,2023-05-06
2023-05-06T07:10:04.582602_19,25,4,9.4,2023-05-06
2023-05-06T07:10:04.582602_19,30,2,6.2,2023-05-06
2023-05-06T07:10:04.582602_19,82,1,7.99,2023-05-06
2023-05-06T07:10:04.582602_2,13,3,8.94,2023-05-06
2023-05-06T07:10:04.582602_2,20,1,1.39,2023-05-06
2023-05-06T07:10:04.582602_20,20,3,4.17,2023-05-06
2023-05-06T07:10:04.582602_20,29,4,10.6,2023-05-06
2023-05-06T07:10:04.582602_20,16,3,9.42,2023-05-06
2023-05-06T07:10:04.582602_20,34,1,1.99,2023-05-06
2023-05-06T07:10:04.582602_20,92,1,2.49,2023-05-06
2023-05-06T07:10:04.582602_20,4,4,11.96,2023-05-06
2023-05-06T07:10:04.582602_20,100,3,5.97,2023-05-06
2023-05-06T07:10:04.582602_20,14,2,1.98,2023-05-06
2023-05-06T07:10:04.582602_20,60,2,3.98,2023-05-06
2023-05-06T07:10:04.582602_21,31,1,2.49,2023-05-06
2023-05-06T07:10:04.582602_21,20,1,1.39,2023-05-06
2023-05-06T07:10:04.582602_21,25,2,4.7,2023-05-06
2023-05-06T07:10:04.582602_21,52,1,0.87,2023-05-06
2023-05-06T07:10:04.582602_21,75,1,8.79,2023-05-06
2023-05-06T07:10:04.582602_21,58,2,4.5,2023-05-06
2023-05-06T07:10:04.582602_21,78,3,11.4,2023-05-06
2023-05-06T07:10:04.582602_21,46,1,0.69,2023-05-06
2023-05-06T07:10:04.582602_21,96,5,13.75,2023-05-06
2023-05-06T07:10:04.582602_22,79,2,7.14,2023-05-06
2023-05-06T07:10:04.582602_22,10,2,3.58,2023-05-06
2023-05-06T07:10:04.582602_22,39,4,11.0,2023-05-06
2023-05-06T07:10:04.582602_22,6,2,3.98,2023-05-06
2023-05-06T07:10:04.582602_22,55,4,3.12,2023-05-06
2023-05-06T07:10:04.582602_22,99,2,9.98,2023-05-06
2023-05-06T07:10:04.582602_22,8,5,9.45,2023-05-06
2023-05-06T07:10:04.582602_22,59,2,5.58,2023-05-06
2023-05-06T07:10:04.582602_22,70,1,3.5,2023-05-06
2023-05-06T07:10:04.582602_22,74,4,3.8,2023-05-06
2023-05-06T07:10:04.582602_3,92,5,12.45,2023-05-06
2023-05-06T07:10:04.582602_3,100,2,3.98,2023-05-06
2023-05-06T07:10:04.582602_3,24,1,2.8,2023-05-06
2023-05-06T07:10:04.582602_3,94,3,5.97,2023-05-06
2023-05-06T07:10:04.582602_3,29,1,2.65,2023-05-06
2023-05-06T07:10:04.582602_4,20,5,6.95,2023-05-06
2023-05-06T07:10:04.582602_4,6,5,9.95,2023-05-06
2023-05-06T07:10:04.582602_4,2,2,2.5,2023-05-06
2023-05-06T07:10:04.582602_4,35,2,4.18,2023-05-06
2023-05-06T07:10:04.582602_4,80,1,4.98,2023-05-06
2023-05-06T07:10:04.582602_4,43,2,7.98,2023-05-06
2023-05-06T07:10:04.582602_4,98,2,9.98,2023-05-06
2023-05-06T07:10:04.582602_4,51,1,2.49,2023-05-06
2023-05-06T07:10:04.582602_5,91,1,6.7,2023-05-06
2023-05-06T07:10:04.582602_5,13,1,2.98,2023-05-06
2023-05-06T07:10:04.582602_5,43,2,7.98,2023-05-06
2023-05-06T07:10:04.582602_5,26,1,2.98,2023-05-06
2023-05-06T07:10:04.582602_5,15,2,5.96,2023-05-06
2023-05-06T07:10:04.582602_5,30,3,9.3,2023-05-06
2023-05-06T07:10:04.582602_5,32,1,3.09,2023-05-06
2023-05-06T07:10:04.582602_5,95,3,8.97,2023-05-06
2023-05-06T07:10:04.582602_5,70,3,10.5,2023-05-06
2023-05-06T07:10:04.582602_5,99,3,14.97,2023-05-06
2023-05-06T07:10:04.582602_6,27,4,8.6,2023-05-06
2023-05-06T07:10:04.582602_6,70,3,10.5,2023-05-06
2023-05-06T07:10:04.582602_6,49,3,11.97,2023-05-06
2023-05-06T07:10:04.582602_6,11,2,9.98,2023-05-06
2023-05-06T07:10:04.582602_6,34,3,5.97,2023-05-06
2023-05-06T07:10:04.582602_7,3,4,9.8,2023-05-06
2023-05-06T07:10:04.582602_7,70,2,7.0,2023-05-06
2023-05-06T07:10:04.582602_7,95,2,5.98,2023-05-06
2023-05-06T07:10:04.582602_7,19,2,6.9,2023-05-06
2023-05-06T07:10:04.582602_7,1,2,3.0,2023-05-06
2023-05-06T07:10:04.582602_8,48,5,11.95,2023-05-06
2023-05-06T07:10:04.582602_8,96,3,8.25,2023-05-06
2023-05-06T07:10:04.582602_9,93,1,5.99,2023-05-06
2023-05-06T07:10:04.582602_9,28,3,8.67,2023-05-06
2023-05-06T07:10:04.582602_9,64,2,8.92,2023-05-06
2023-05-07T07:10:04.582602_0,38,3,10.5,2023-05-07
2023-05-07T07:10:04.582602_0,85,1,4.99,2023-05-07
2023-05-07T07:10:04.582602_0,53,3,2.97,2023-05-07
2023-05-07T07:10:04.582602_0,84,3,7.5,2023-05-07
2023-05-07T07:10:04.582602_0,68,2,5.18,2023-05-07
2023-05-07T07:10:04.582602_0,100,1,1.99,2023-05-07
2023-05-07T07:10:04.582602_0,43,2,7.98,2023-05-07
2023-05-07T07:10:04.582602_0,18,3,11.64,2023-05-07
2023-05-07T07:10:04.582602_0,100,1,1.99,2023-05-07
2023-05-07T07:10:04.582602_0,58,1,2.25,2023-05-07
2023-05-07T07:10:04.582602_1,23,3,11.37,2023-05-07
2023-05-07T07:10:04.582602_1,10,1,1.79,2023-05-07
