tran_id,store_id,member_id,tran_dt
2023-04-24T07:10:04.581692_2,2,1222,2023-04-24
2023-04-24T07:10:04.581692_3,2,1422,2023-04-24
2023-04-24T07:10:04.581692_4,1,1298,2023-04-24
2023-04-24T07:10:04.581692_5,1,1884,2023-04-24
2023-04-25T07:10:04.581692_0,2,1165,2023-04-25
2023-04-25T07:10:04.581692_1,3,1721,2023-04-25
2023-04-25T07:10:04.581692_2,2,1660,2023-04-25
2023-04-25T07:10:04.581692_3,1,1509,2023-04-25
2023-04-26T07:10:04.581692_0,1,1489,2023-04-26
2023-04-26T07:10:04.581692_1,3,1200,2023-04-26
2023-04-26T07:10:04.581692_2,2,1454,2023-04-26
2023-04-26T07:10:04.581692_3,3,1452,2023-04-26
2023-04-26T07:10:04.581692_4,2,1061,2023-04-26
2023-04-27T07:10:04.581692_0,1,1165,2023-04-27
2023-04-27T07:10:04.581692_1,1,1697,2023-04-27
2023-04-27T07:10:04.581692_2,2,1402,2023-04-27
2023-04-27T07:10:04.581692_3,1,1620,2023-04-27
2023-04-27T07:10:04.581692_4,3,1675,2023-04-27
2023-04-27T07:10:04.581692_5,2,1884,2023-04-27
2023-04-27T07:10:04.581692_6,2,1928,2023-04-27
2023-04-27T07:10:04.581692_7,3,1973,2023-04-27
2023-04-27T07:10:04.581692_8,2,1272,2023-04-27
2023-04-27T07:10:04.581692_9,3,1413,2023-04-27
2023-04-28T07:10:04.581692_0,2,1973,2023-04-28
2023-04-28T07:10:04.581692_1,2,1361,2023-04-28
2023-04-28T07:10:04.581692_2,2,1100,2023-04-28
2023-04-28T07:10:04.581692_3,3,1570,2023-04-28
2023-04-29T07:10:04.581692_0,2,1134,2023-04-29
2023-04-29T07:10:04.581692_1,2,1372,2023-04-29
2023-04-29T07:10:04.581692_10,3,1997,2023-04-29
2023-04-29T07:10:04.581692_11,2,1298,2023-04-29
2023-04-29T07:10:04.581692_12,2,1520,2023-04-29
2023-04-29T07:10:04.581692_13,3,1625,2023-04-29
2023-04-29T07:10:04.581692_14,3,1650,2023-04-29
2023-04-29T07:10:04.581692_15,1,1706,2023-04-29
2023-04-29T07:10:04.581692_16,1,1010,2023-04-29
2023-04-29T07:10:04.581692_17,2,1925,2023-04-29
2023-04-29T07:10:04.581692_18,1,1900,2023-04-29
2023-04-29T07:10:04.581692_19,3,1165,2023-04-29
2023-04-29T07:10:04.581692_2,1,1307,2023-04-29
2023-04-29T07:10:04.581692_20,1,1798,2023-04-29
2023-04-29T07:10:04.581692_3,1,1475,2023-04-29
2023-04-29T07:10:04.581692_4,1,1650,2023-04-29
2023-04-29T07:10:04.581692_5,2,1031,2023-04-29
2023-04-29T07:10:04.581692_6,1,1595,2023-04-29
2023-04-29T07:10:04.581692_7,3,1361,2023-04-29
2023-04-29T07:10:04.581692_8,1,1454,2023-04-29
2023-04-29T07:10:04.581692_9,3,1589,2023-04-29
2023-04-30T07:10:04.581692_0,2,1923,2023-04-30
2023-04-30T07:10:04.581692_1,2,1251,2023-04-30
2023-04-30T07:10:04.581692_2,2,1454,2023-04-30
2023-04-30T07:10:04.581692_3,2,1865,2023-04-30
2023-04-30T07:10:04.581692_4,3,1855,2023-04-30
2023-04-30T07:10:04.581692_5,2,1222,2023-04-30
2023-04-30T07:10:04.581692_6,2,1967,2023-04-30
2023-04-30T07:10:04.581692_7,2,1967,2023-04-30
2023-04-30T07:10:04.581692_8,2,1513,2023-04-30
2023-04-30T07:10:04.582602_10,1,1200,2023-04-30
2023-04-30T07:10:04.582602_11,2,1855,2023-04-30
2023-04-30T07:10:04.582602_12,2,1200,2023-04-30
2023-04-30T07:10:04.582602_13,2,1701,2023-04-30
2023-04-30T07:10:04.582602_14,3,1923,2023-04-30
2023-04-30T07:10:04.582602_15,2,1452,2023-04-30
2023-04-30T07:10:04.582602_16,1,1200,2023-04-30
2023-04-30T07:10:04.582602_17,1,1650,2023-04-30
2023-04-30T07:10:04.582602_18,3,1925,2023-04-30
2023-04-30T07:10:04.582602_19,1,1660,2023-04-30
2023-04-30T07:10:04.582602_20,1,1074,2023-04-30
2023-04-30T07:10:04.582602_21,3,1414,2023-04-30
2023-04-30T07:10:04.582602_22,1,1636,2023-04-30
2023-04-30T07:10:04.582602_23,1,1272,2023-04-30
2023-04-30T07:10:04.582602_9,3,1372,2023-04-30
2023-05-01T07:10:04.582602_0,3,1886,2023-05-01
2023-05-01T07:10:04.582602_1,2,1454,2023-05-01
2023-05-01T07:10:04.582602_2,3,1310,2023-05-01
2023-05-01T07:10:04.582602_3,2,1884,2023-05-01
2023-05-01T07:10:04.582602_4,3,1865,2023-05-01
2023-05-01T07:10:04.582602_5,2,1294,2023-05-01
2023-05-02T07:10:04.582602_0,1,1568,2023-05-02
2023-05-02T07:10:04.582602_1,2,1366,2023-05-02
2023-05-03T07:10:04.582602_0,2,1942,2023-05-03
2023-05-03T07:10:04.582602_1,2,1856,2023-05-03
2023-05-03T07:10:04.582602_2,2,1346,2023-05-03
2023-05-03T07:10:04.582602_3,1,1452,2023-05-03
2023-05-04T07:10:04.582602_0,1,1452,2023-05-04
2023-05-04T07:10:04.582602_1,2,1085,2023-05-04
2023-05-04T07:10:04.582602_2,1,1798,2023-05-04
2023-05-04T07:10:04.582602_3,2,1366,2023-05-04
2023-05-04T07:10:04.582602_4,3,1142,2023-05-04
2023-05-05T07:10:04.582602_0,2,1650,2023-05-05
2023-05-05T07:10:04.582602_1,1,1272,2023-05-05
2023-05-05T07:10:04.582602_2,1,1997,2023-05-05
2023-05-05T07:10:04.582602_3,3,1422,2023-05-05
2023-05-05T07:10:04.582602_4,3,1454,2023-05-05
2023-05-05T07:10:04.582602_5,3,1620,2023-05-05
2023-05-05T07:10:04.582602_6,3,1298,2023-05-05
2023-05-05T07:10:04.582602_7,2,1282,2023-05-05
2023-05-05T07:10:04.582602_8,2,1385,2023-05-05
2023-05-05T07:10:04.582602_9,2,1406,2023-05-05
2023-05-06T07:10:04.582602_0,2,1346,2023-05-06
2023-05-06T07:10:04.582602_1,3,1898,2023-05-06
2023-05-06T07:10:04.582602_10,3,1454,2023-05-06
2023-05-06T07:10:04.582602_11,3,1371,2023-05-06
2023-05-06T07:10:04.582602_12,1,1232,2023-05-06
2023-05-06T07:10:04.582602_13,1,1925,2023-05-06
2023-05-06T07:10:04.582602_14,1,1506,2023-05-06
2023-05-06T07:10:04.582602_15,3,1511,2023-05-06
2023-05-06T07:10:04.582602_16,2,1636,2023-05-06
2023-05-06T07:10:04.582602_17,3,1795,2023-05-06
2023-05-06T07:10:04.582602_18,3,1031,2023-05-06
2023-05-06T07:10:04.582602_19,1,1292,2023-05-06
2023-05-06T07:10:04.582602_2,2,1371,2023-05-06
2023-05-06T07:10:04.582602_20,3,1972,2023-05-06
2023-05-06T07:10:04.582602_21,3,1721,2023-05-06
2023-05-06T07:10:04.582602_22,1,1928,2023-05-06
2023-05-06T07:10:04.582602_3,3,1511,2023-05-06
2023-05-06T07:10:04.582602_4,1,1765,2023-05-06
2023-05-06T07:10:04.582602_5,3,1589,2023-05-06
2023-05-06T07:10:04.582602_6,1,1413,2023-05-06
2023-05-06T07:10:04.582602_7,2,1336,2023-05-06
2023-05-06T07:10:04.582602_8,1,1282,2023-05-06
2023-05-06T07:10:04.582602_9,2,1031,2023-05-06
2023-05-07T07:10:04.582602_0,2,1030,2023-05-07
2023-05-07T07:10:04.582602_1,1,1506,2023-05-07
2023-05-07T07:10:04.582602_10,1,1331,2023-05-07
2023-05-07T07:10:04.582602_11,3,1406,2023-05-07
2023-05-07T07:10:04.582602_12,2,1475,2023-05-07
2023-05-07T07:10:04.582602_13,1,1706,2023-05-07
2023-05-07T07:10:04.582602_14,3,1620,2023-05-07
2023-05-07T07:10:04.582602_15,3,1697,2023-05-07
2023-05-07T07:10:04.582602_16,2,1509,2023-05-07
2023-05-07T07:10:04.582602_17,3,1087,2023-05-07
2023-05-07T07:10:04.582602_18,1,1200,2023-05-07
2023-05-07T07:10:04.582602_19,1,1549,2023-05-07
2023-05-07T07:10:04.582602_2,1,1967,2023-05-07
2023-05-07T07:10:04.582602_20,3,1298,2023-05-07
2023-05-07T07:10:04.582602_3,2,1522,2023-05-07
2023-05-07T07:10:04.582602_4,3,1660,2023-05-07
2023-05-07T07:10:04.582602_5,2,1923,2023-05-07
2023-05-07T07:10:04.582602_6,2,1522,2023-05-07
2023-05-07T07:10:04.582602_7,2,1413,2023-05-07
2023-05-07T07:10:04.582602_8,1,1684,2023-05-07
2023-05-07T07:10:04.582602_9,3,1706,2023-05-07
2023-05-08T07:10:04.582602_0,1,1371,2023-05-08
2023-05-08T07:10:04.582602_1,3,1568,2023-05-08
2023-05-08T07:10:04.582602_2,2,1506,2023-05-08
2023-05-08T07:10:04.582602_3,2,1294,2023-05-08
2023-05-08T07:10:04.582602_4,2,1232,2023-05-08
2023-05-08T07:10:04.582602_5,2,1522,2023-05-08
2023-05-09T07:10:04.582602_0,3,1335,2023-05-09
2023-05-09T07:10:04.582602_1,3,1277,2023-05-09
2023-05-09T07:10:04.582602_2,1,1413,2023-05-09
2023-05-09T07:10:04.582602_3,1,1335,2023-05-09
2023-05-09T07:10:04.582602_4,3,1589,2023-05-09
2023-05-09T07:10:04.582602_5,3,1765,2023-05-09
2023-05-09T07:10:04.582602_6,1,1549,2023-05-09
2023-05-09T07:10:04.582602_7,2,1289,2023-05-09
2023-05-10T07:10:04.582602_0,3,1346,2023-05-10
2023-05-10T07:10:04.582602_1,2,1367,2023-05-10
2023-05-11T07:10:04.582602_0,2,1101,2023-05-11
2023-05-11T07:10:04.582602_1,1,1570,2023-05-11
2023-05-11T07:10:04.582602_2,2,1972,2023-05-11
2023-05-11T07:10:04.582602_3,3,1509,2023-05-11
2023-05-11T07:10:04.582602_4,3,1164,2023-05-11
2023-05-12T07:10:04.583596_0,2,1100,2023-05-12
2023-05-12T07:10:04.583596_1,1,1992,2023-05-12
2023-05-12T07:10:04.583596_2,1,1013,2023-05-12
2023-05-12T07:10:04.583596_3,1,1222,2023-05-12
2023-05-12T07:10:04.583596_4,1,1997,2023-05-12
2023-05-12T07:10:04.583596_5,2,1372,2023-05-12
2023-05-12T07:10:04.583596_6,1,1625,2023-05-12
2023-05-12T07:10:04.583596_7,2,1371,2023-05-12
2023-05-12T07:10:04.583596_8,2,1200,2023-05-12
2023-05-12T07:10:04.583596_9,2,1031,2023-05-12
2023-05-13T07:10:04.583596_0,2,1923,2023-05-13
2023-05-13T07:10:04.583596_1,2,1165,2023-05-13
2023-05-13T07:10:04.583596_10,3,1973,2023-05-13
2023-05-13T07:10:04.583596_11,2,1336,2023-05-13
2023-05-13T07:10:04.583596_12,2,1164,2023-05-13
2023-05-13T07:10:04.583596_13,1,1513,2023-05-13
2023-05-13T07:10:04.583596_14,2,1900,2023-05-13
2023-05-13T07:10:04.583596_15,2,1761,2023-05-13
2023-05-13T07:10:04.583596_2,1,1900,2023-05-13
2023-05-13T07:10:04.583596_3,1,1898,2023-05-13
2023-05-13T07:10:04.583596_4,3,1795,2023-05-13
2023-05-13T07:10:04.583596_5,1,1294,2023-05-13
2023-05-13T07:10:04.583596_6,1,1884,2023-05-13
2023-05-13T07:10:04.583596_7,2,1765,2023-05-13
2023-05-13T07:10:04.583596_8,3,1511,2023-05-13
2023-05-13T07:10:04.583596_9,3,1307,2023-05-13
2023-05-14T07:10:04.583596_0,3,1865,2023-05-14
2023-05-14T07:10:04.583596_1,2,1030,2023-05-14
2023-05-14T07:10:04.583596_10,1,1513,2023-05-14
2023-05-14T07:10:04.583596_11,2,1620,2023-05-14
2023-05-14T07:10:04.583596_12,2,1992,2023-05-14
2023-05-14T07:10:04.583596_13,1,1142,2023-05-14
2023-05-14T07:10:04.583596_14,3,1900,2023-05-14
2023-05-14T07:10:04.583596_2,1,1310,2023-05-14
2023-05-14T07:10:04.583596_3,3,1898,2023-05-14
2023-05-14T07:10:04.583596_4,2,1884,2023-05-14
2023-05-14T07:10:04.583596_5,3,1580,2023-05-14
2023-05-14T07:10:04.583596_6,3,1422,2023-05-14
2023-05-14T07:10:04.583596_7,1,1522,2023-05-14
2023-05-14T07:10:04.583596_8,2,1489,2023-05-14
2023-05-14T07:10:04.583596_9,2,1292,2023-05-14
2023-05-15T07:10:04.583596_0,1,1511,2023-05-15
2023-05-15T07:10:04.583596_1,1,1701,2023-05-15
2023-05-15T07:10:04.583596_2,2,1452,2023-05-15
2023-05-15T07:10:04.583596_3,3,1292,2023-05-15
2023-05-15T07:10:04.583596_4,3,1792,2023-05-15
2023-05-16T07:10:04.583596_0,2,1061,2023-05-16
2023-05-16T07:10:04.583596_1,2,1030,2023-05-16
2023-05-17T07:10:04.583596_0,2,1928,2023-05-17
2023-05-17T07:10:04.583596_1,2,1595,2023-05-17
2023-05-17T07:10:04.583596_2,3,1568,2023-05-17
2023-05-17T07:10:04.583596_3,1,1346,2023-05-17
2023-05-17T07:10:04.583596_4,1,1030,2023-05-17
2023-05-18T07:10:04.583596_0,2,1335,2023-05-18
2023-05-18T07:10:04.583596_1,3,1900,2023-05-18
2023-05-18T07:10:04.583596_2,1,1513,2023-05-18
2023-05-18T07:10:04.583596_3,1,1701,2023-05-18
2023-05-18T07:10:04.583596_4,3,1898,2023-05-18
2023-05-18T07:10:04.583596_5,3,1684,2023-05-18
2023-05-18T07:10:04.583596_6,1,1331,2023-05-18
2023-05-18T07:10:04.583596_7,2,1371,2023-05-18
2023-05-18T07:10:04.583596_8,3,1522,2023-05-18
2023-05-19T07:10:04.583596_0,1,1346,2023-05-19
2023-05-19T07:10:04.583596_1,1,1520,2023-05-19
2023-05-19T07:10:04.583596_2,2,1454,2023-05-19
2023-05-20T07:10:04.583596_0,2,1087,2023-05-20
2023-05-20T07:10:04.583596_1,3,1549,2023-05-20
2023-05-20T07:10:04.583596_10,3,1589,2023-05-20
2023-05-20T07:10:04.583596_11,1,1795,2023-05-20
2023-05-20T07:10:04.583596_12,2,1865,2023-05-20
2023-05-20T07:10:04.583596_13,1,1942,2023-05-20
2023-05-20T07:10:04.583596_14,2,1087,2023-05-20
2023-05-20T07:10:04.583596_15,3,1310,2023-05-20
2023-05-20T07:10:04.583596_16,3,1706,2023-05-20
2023-05-20T07:10:04.583596_2,3,1289,2023-05-20
2023-05-20T07:10:04.583596_3,1,1307,2023-05-20
2023-05-20T07:10:04.583596_4,3,1277,2023-05-20
2023-05-20T07:10:04.583596_5,1,1277,2023-05-20
2023-05-20T07:10:04.583596_6,2,1310,2023-05-20
2023-05-20T07:10:04.583596_7,1,1165,2023-05-20
2023-05-20T07:10:04.583596_8,1,1452,2023-05-20
2023-05-20T07:10:04.583596_9,3,1706,2023-05-20
2023-05-21T07:10:04.583596_0,2,1134,2023-05-21
2023-05-21T07:10:04.583596_1,3,1368,2023-05-21
2023-05-21T07:10:04.583596_10,1,1520,2023-05-21
2023-05-21T07:10:04.583596_11,2,1336,2023-05-21
2023-05-21T07:10:04.583596_12,3,1061,2023-05-21
2023-05-21T07:10:04.583596_13,1,1721,2023-05-21
2023-05-21T07:10:04.583596_14,2,1454,2023-05-21
2023-05-21T07:10:04.583596_15,1,1697,2023-05-21
2023-05-21T07:10:04.583596_16,3,1855,2023-05-21
2023-05-21T07:10:04.583596_17,2,1540,2023-05-21
2023-05-21T07:10:04.583596_18,1,1368,2023-05-21
2023-05-21T07:10:04.583596_19,3,1310,2023-05-21
2023-05-21T07:10:04.583596_2,2,1886,2023-05-21
2023-05-21T07:10:04.583596_20,3,1277,2023-05-21
2023-05-21T07:10:04.583596_21,3,1346,2023-05-21
2023-05-21T07:10:04.583596_3,2,1232,2023-05-21
2023-05-21T07:10:04.583596_4,2,1372,2023-05-21
2023-05-21T07:10:04.583596_5,1,1336,2023-05-21
2023-05-21T07:10:04.583596_6,1,1406,2023-05-21
2023-05-21T07:10:04.583596_7,1,1900,2023-05-21
2023-05-21T07:10:04.583596_8,3,1454,2023-05-21
2023-05-21T07:10:04.583596_9,2,1475,2023-05-21
2023-05-22T07:10:04.583596_0,3,1307,2023-05-22
2023-05-22T07:10:04.583596_1,2,1310,2023-05-22
2023-05-22T07:10:04.583596_2,3,1298,2023-05-22
2023-05-22T07:10:04.583596_3,2,1232,2023-05-22
2023-05-22T07:10:04.583596_4,1,1568,2023-05-22
2023-05-22T07:10:04.583596_5,2,1307,2023-05-22
2023-05-22T07:10:04.583596_6,2,1361,2023-05-22
2023-05-22T07:10:04.583596_7,3,1294,2023-05-22
2023-05-22T07:10:04.583596_8,3,1310,2023-05-22
2023-05-22T07:10:04.583596_9,2,1684,2023-05-22
2023-05-23T07:10:04.584596_0,3,1650,2023-05-23
2023-05-24T07:10:04.584596_0,1,1277,2023-05-24
2023-05-24T07:10:04.584596_1,3,1100,2023-05-24
2023-05-24T07:10:04.584596_2,3,1992,2023-05-24
2023-05-24T07:10:04.584596_3,1,1385,2023-05-24
2023-05-24T07:10:04.584596_4,1,1207,2023-05-24
2023-05-24T07:10:04.584596_5,3,1200,2023-05-24
2023-05-24T07:10:04.584596_6,2,1650,2023-05-24
2023-05-24T07:10:04.584596_7,2,1761,2023-05-24
2023-05-25T07:10:04.584596_0,1,1422,2023-05-25
2023-05-26T07:10:04.584596_0,2,1865,2023-05-26
2023-05-26T07:10:04.584596_1,1,1366,2023-05-26
2023-05-26T07:10:04.584596_2,1,1030,2023-05-26
2023-05-26T07:10:04.584596_3,2,1142,2023-05-26
2023-05-27T07:10:04.584596_0,3,1142,2023-05-27
2023-05-27T07:10:04.584596_1,1,1520,2023-05-27
2023-05-27T07:10:04.584596_10,2,1413,2023-05-27
2023-05-27T07:10:04.584596_11,2,1010,2023-05-27
2023-05-27T07:10:04.584596_12,3,1540,2023-05-27
2023-05-27T07:10:04.584596_13,3,1207,2023-05-27
2023-05-27T07:10:04.584596_14,3,1289,2023-05-27
2023-05-27T07:10:04.584596_15,1,1251,2023-05-27
2023-05-27T07:10:04.584596_16,1,1549,2023-05-27
2023-05-27T07:10:04.584596_17,3,1366,2023-05-27
2023-05-27T07:10:04.584596_18,1,1795,2023-05-27
2023-05-27T07:10:04.584596_19,3,1992,2023-05-27
2023-05-27T07:10:04.584596_2,2,1506,2023-05-27
2023-05-27T07:10:04.584596_20,2,1620,2023-05-27
2023-05-27T07:10:04.584596_21,1,1164,2023-05-27
2023-05-27T07:10:04.584596_22,1,1165,2023-05-27
2023-05-27T07:10:04.584596_3,3,1967,2023-05-27
2023-05-27T07:10:04.584596_4,3,1570,2023-05-27
2023-05-27T07:10:04.584596_5,3,1200,2023-05-27
2023-05-27T07:10:04.584596_6,2,1222,2023-05-27
2023-05-27T07:10:04.584596_7,3,1765,2023-05-27
2023-05-27T07:10:04.584596_8,1,1367,2023-05-27
2023-05-27T07:10:04.584596_9,1,1697,2023-05-27
2023-05-28T07:10:04.584596_0,3,1164,2023-05-28
2023-05-28T07:10:04.584596_1,2,1372,2023-05-28
2023-05-28T07:10:04.584596_10,3,1589,2023-05-28
2023-05-28T07:10:04.584596_11,1,1074,2023-05-28
2023-05-28T07:10:04.584596_12,1,1061,2023-05-28
2023-05-28T07:10:04.584596_13,2,1422,2023-05-28
2023-05-28T07:10:04.584596_14,2,1142,2023-05-28
2023-05-28T07:10:04.584596_15,3,1509,2023-05-28
2023-05-28T07:10:04.584596_16,2,1164,2023-05-28
2023-05-28T07:10:04.584596_17,2,1272,2023-05-28
2023-05-28T07:10:04.584596_18,3,1675,2023-05-28
2023-05-28T07:10:04.584596_19,3,1992,2023-05-28
2023-05-28T07:10:04.584596_2,3,1675,2023-05-28
2023-05-28T07:10:04.584596_20,3,1385,2023-05-28
2023-05-28T07:10:04.584596_3,2,1294,2023-05-28
2023-05-28T07:10:04.584596_4,1,1795,2023-05-28
2023-05-28T07:10:04.584596_5,1,1549,2023-05-28
2023-05-28T07:10:04.584596_6,3,1570,2023-05-28
2023-05-28T07:10:04.584596_7,2,1289,2023-05-28
2023-05-28T07:10:04.584596_8,1,1372,2023-05-28
2023-05-28T07:10:04.584596_9,2,1367,2023-05-28
2023-05-29T07:10:04.584596_0,2,1997,2023-05-29
2023-05-29T07:10:04.584596_1,2,1452,2023-05-29
2023-05-29T07:10:04.584596_2,1,1795,2023-05-29
2023-05-29T07:10:04.584596_3,3,1232,2023-05-29
2023-05-30T07:10:04.584596_0,3,1506,2023-05-30
2023-05-30T07:10:04.584596_1,1,1307,2023-05-30
2023-05-30T07:10:04.584596_2,3,1087,2023-05-30
2023-05-30T07:10:04.584596_3,1,1636,2023-05-30
2023-05-30T07:10:04.584596_4,3,1222,2023-05-30
2023-05-30T07:10:04.584596_5,1,1346,2023-05-30
2023-05-30T07:10:04.584596_6,1,1331,2023-05-30
2023-05-31T07:10:04.584596_0,2,1650,2023-05-31
2023-05-31T07:10:04.584596_1,3,1367,2023-05-31
2023-05-31T07:10:04.584596_2,3,1292,2023-05-31
2023-05-31T07:10:04.584596_3,3,1972,2023-05-31
2023-05-31T07:10:04.584596_4,1,1336,2023-05-31
2023-05-31T07:10:04.584596_5,2,1660,2023-05-31
2023-05-31T07:10:04.584596_6,2,1310,2023-05-31
2023-05-31T07:10:04.584596_7,1,1856,2023-05-31
2023-06-01T07:10:04.584596_0,2,1289,2023-06-01
2023-06-02T07:10:04.584596_0,3,1289,2023-06-02
2023-06-03T07:10:04.584596_0,3,1925,2023-06-03
2023-06-03T07:10:04.584596_1,3,1030,2023-06-03
2023-06-03T07:10:04.584596_10,3,1251,2023-06-03
2023-06-03T07:10:04.584596_11,2,1010,2023-06-03
2023-06-03T07:10:04.584596_12,2,1101,2023-06-03
2023-06-03T07:10:04.584596_13,2,1031,2023-06-03
2023-06-03T07:10:04.584596_14,3,1294,2023-06-03
2023-06-03T07:10:04.584596_15,3,1346,2023-06-03
2023-06-03T07:10:04.584596_16,1,1414,2023-06-03
2023-06-03T07:10:04.584596_17,2,1697,2023-06-03
2023-06-03T07:10:04.584596_18,1,1923,2023-06-03
2023-06-03T07:10:04.584596_19,3,1865,2023-06-03
2023-06-03T07:10:04.584596_2,3,1194,2023-06-03
2023-06-03T07:10:04.584596_20,3,1513,2023-06-03
2023-06-03T07:10:04.584596_21,1,1881,2023-06-03
2023-06-03T07:10:04.584596_3,3,1765,2023-06-03
2023-06-03T07:10:04.584596_4,3,1513,2023-06-03
2023-06-03T07:10:04.584596_5,3,1792,2023-06-03
2023-06-03T07:10:04.584596_6,1,1010,2023-06-03
2023-06-03T07:10:04.584596_7,1,1540,2023-06-03
2023-06-03T07:10:04.584596_8,2,1087,2023-06-03
2023-06-03T07:10:04.584596_9,2,1414,2023-06-03
2023-06-04T07:10:04.584596_0,2,1194,2023-06-04
2023-06-04T07:10:04.584596_1,1,1367,2023-06-04
2023-06-04T07:10:04.584596_2,3,1721,2023-06-04
2023-06-04T07:10:04.584596_3,2,1207,2023-06-04
2023-06-04T07:10:04.584596_4,2,1636,2023-06-04
2023-06-04T07:10:04.584596_5,2,1074,2023-06-04
2023-06-04T07:10:04.584596_6,2,1650,2023-06-04
2023-06-04T07:10:04.585596_10,3,1487,2023-06-04
2023-06-04T07:10:04.585596_11,3,1721,2023-06-04
2023-06-04T07:10:04.585596_12,2,1489,2023-06-04
2023-06-04T07:10:04.585596_13,2,1452,2023-06-04
2023-06-04T07:10:04.585596_14,1,1549,2023-06-04
2023-06-04T07:10:04.585596_15,2,1367,2023-06-04
2023-06-04T07:10:04.585596_16,1,1346,2023-06-04
2023-06-04T07:10:04.585596_17,2,1336,2023-06-04
2023-06-04T07:10:04.585596_18,3,1272,2023-06-04
2023-06-04T07:10:04.585596_19,3,1570,2023-06-04
2023-06-04T07:10:04.585596_7,3,1222,2023-06-04
2023-06-04T07:10:04.585596_8,2,1454,2023-06-04
2023-06-04T07:10:04.585596_9,1,1031,2023-06-04
2023-06-05T07:10:04.585596_0,2,1294,2023-06-05
2023-06-05T07:10:04.585596_1,2,1460,2023-06-05
2023-06-05T07:10:04.585596_2,1,1625,2023-06-05
2023-06-05T07:10:04.585596_3,1,1865,2023-06-05
2023-06-05T07:10:04.585596_4,3,1506,2023-06-05
2023-06-05T07:10:04.585596_5,1,1620,2023-06-05
2023-06-06T07:10:04.585596_0,3,1165,2023-06-06
2023-06-06T07:10:04.585596_1,3,1625,2023-06-06
2023-06-07T07:10:04.585596_0,1,1765,2023-06-07
2023-06-07T07:10:04.585596_1,1,1620,2023-06-07
2023-06-07T07:10:04.585596_2,1,1701,2023-06-07
2023-06-07T07:10:04.585596_3,2,1165,2023-06-07
2023-06-08T07:10:04.585596_0,1,1366,2023-06-08
2023-06-08T07:10:04.585596_1,1,1856,2023-06-08
2023-06-08T07:10:04.585596_2,2,1706,2023-06-08
2023-06-08T07:10:04.585596_3,3,1335,2023-06-08
2023-06-08T07:10:04.585596_4,3,1087,2023-06-08
2023-06-09T07:10:04.585596_0,3,1792,2023-06-09
2023-06-09T07:10:04.585596_1,2,1856,2023-06-09
2023-06-09T07:10:04.585596_2,2,1925,2023-06-09
2023-06-09T07:10:04.585596_3,3,1422,2023-06-09
2023-06-09T07:10:04.585596_4,1,1765,2023-06-09
2023-06-09T07:10:04.585596_5,3,1406,2023-06-09
2023-06-09T07:10:04.585596_6,1,1625,2023-06-09
2023-06-10T07:10:04.585596_0,1,1460,2023-06-10
2023-06-10T07:10:04.585596_1,2,1366,2023-06-10
2023-06-10T07:10:04.585596_10,1,1250,2023-06-10
2023-06-10T07:10:04.585596_11,3,1272,2023-06-10
2023-06-10T07:10:04.585596_12,2,1675,2023-06-10
2023-06-10T07:10:04.585596_13,3,1580,2023-06-10
2023-06-10T07:10:04.585596_14,2,1540,2023-06-10
2023-06-10T07:10:04.585596_15,2,1101,2023-06-10
2023-06-10T07:10:04.585596_16,2,1368,2023-06-10
2023-06-10T07:10:04.585596_17,1,1234,2023-06-10
2023-06-10T07:10:04.585596_18,1,1580,2023-06-10
2023-06-10T07:10:04.585596_19,3,1520,2023-06-10
2023-06-10T07:10:04.585596_2,1,1406,2023-06-10
2023-06-10T07:10:04.585596_20,3,1289,2023-06-10
2023-06-10T07:10:04.585596_21,1,1489,2023-06-10
2023-06-10T07:10:04.585596_22,1,1031,2023-06-10
2023-06-10T07:10:04.585596_23,3,1222,2023-06-10
2023-06-10T07:10:04.585596_3,3,1251,2023-06-10
2023-06-10T07:10:04.585596_4,3,1636,2023-06-10
2023-06-10T07:10:04.585596_5,1,1520,2023-06-10
2023-06-10T07:10:04.585596_6,2,1277,2023-06-10
2023-06-10T07:10:04.585596_7,3,1101,2023-06-10
2023-06-10T07:10:04.585596_8,1,1900,2023-06-10
2023-06-10T07:10:04.585596_9,1,1272,2023-06-10
2023-06-11T07:10:04.585596_0,3,1250,2023-06-11
2023-06-11T07:10:04.585596_1,3,1513,2023-06-11
2023-06-11T07:10:04.585596_10,2,1371,2023-06-11
2023-06-11T07:10:04.585596_11,1,1289,2023-06-11
2023-06-11T07:10:04.585596_12,3,1222,2023-06-11
2023-06-11T07:10:04.585596_13,3,1886,2023-06-11
2023-06-11T07:10:04.585596_14,2,1101,2023-06-11
2023-06-11T07:10:04.585596_15,3,1385,2023-06-11
2023-06-11T07:10:04.585596_16,3,1487,2023-06-11
2023-06-11T07:10:04.585596_17,3,1795,2023-06-11
2023-06-11T07:10:04.585596_18,2,1620,2023-06-11
2023-06-11T07:10:04.585596_19,1,1100,2023-06-11
2023-06-11T07:10:04.585596_2,3,1298,2023-06-11
2023-06-11T07:10:04.585596_20,3,1942,2023-06-11
2023-06-11T07:10:04.585596_21,3,1250,2023-06-11
2023-06-11T07:10:04.585596_3,2,1522,2023-06-11
2023-06-11T07:10:04.585596_4,1,1336,2023-06-11
2023-06-11T07:10:04.585596_5,3,1074,2023-06-11
2023-06-11T07:10:04.585596_6,1,1460,2023-06-11
