tran_id,store_id,member_id,tran_dt
2020-04-15T19:58:48.330568_344,3,1368,2019-06-25
2020-04-15T19:58:48.330568_345,1,1522,2019-06-25
2020-04-15T19:58:48.330568_346,2,1336,2019-06-25
2020-04-15T19:58:48.330568_347,1,1972,2019-06-25
2020-04-15T19:58:48.330568_348,3,1992,2019-06-25
2020-04-15T19:58:48.330568_349,3,1031,2019-06-25
2020-04-15T19:58:48.330568_350,3,1165,2019-06-25
2020-04-15T19:58:48.330568_351,1,1367,2019-06-25
2020-04-15T19:58:48.330568_352,3,1331,2019-06-25
2020-04-15T19:58:48.330568_353,2,1251,2019-06-26
2020-04-15T19:58:48.330568_354,2,1207,2019-06-26
2020-04-15T19:58:48.330568_355,2,1277,2019-06-26
2020-04-15T19:58:48.330568_356,3,1570,2019-06-26
2020-04-15T19:58:48.330568_357,3,1675,2019-06-26
2020-04-15T19:58:48.330568_358,2,1460,2019-06-26
2020-04-15T19:58:48.330568_359,1,1164,2019-06-26
2020-04-15T19:58:48.330568_360,3,1795,2019-06-27
2020-04-15T19:58:48.330568_361,3,1142,2019-06-27
2020-04-15T19:58:48.330568_362,3,1487,2019-06-27
2020-04-15T19:58:48.330568_363,1,1549,2019-06-27
2020-04-15T19:58:48.330568_364,3,1134,2019-06-27
2020-04-15T19:58:48.330568_365,1,1509,2019-06-27
2020-04-15T19:58:48.330568_366,2,1923,2019-06-27
2020-04-15T19:58:48.330568_367,3,1701,2019-06-27
2020-04-15T19:58:48.331567_368,3,1385,2019-06-28
2020-04-15T19:58:48.331567_369,3,1636,2019-06-28
2020-04-15T19:58:48.331567_370,2,1061,2019-06-28
2020-04-15T19:58:48.331567_371,3,1489,2019-06-28
2020-04-15T19:58:48.331567_372,1,1250,2019-06-28
2020-04-15T19:58:48.331567_373,2,1506,2019-06-28
2020-04-15T19:58:48.331567_374,2,1413,2019-06-28
2020-04-15T19:58:48.331567_375,1,1100,2019-06-28
2020-04-15T19:58:48.331567_376,3,1454,2019-06-28
2020-04-15T19:58:48.331567_377,3,1087,2019-06-28
2020-04-15T19:58:48.331567_378,1,1234,2019-06-29
2020-04-15T19:58:48.331567_379,1,1452,2019-06-29
2020-04-15T19:58:48.331567_380,1,1074,2019-06-29
2020-04-15T19:58:48.331567_381,3,1684,2019-06-29
2020-04-15T19:58:48.331567_382,1,1549,2019-06-29
2020-04-15T19:58:48.331567_383,3,1010,2019-06-29
2020-04-15T19:58:48.331567_384,2,1272,2019-06-29
2020-04-15T19:58:48.331567_385,2,1272,2019-06-29
2020-04-15T19:58:48.331567_386,1,1675,2019-06-29
2020-04-15T19:58:48.331567_387,2,1010,2019-06-29
2020-04-15T19:58:48.331567_388,3,1272,2019-06-29
2020-04-15T19:58:48.331567_389,1,1620,2019-06-29
2020-04-15T19:58:48.331567_390,2,1013,2019-06-29
2020-04-15T19:58:48.331567_391,2,1289,2019-06-29
2020-04-15T19:58:48.331567_392,3,1307,2019-06-29
2020-04-15T19:58:48.331567_393,2,1361,2019-06-29
2020-04-15T19:58:48.331567_394,3,1454,2019-06-29
2020-04-15T19:58:48.331567_395,1,1030,2019-06-29
2020-04-15T19:58:48.331567_396,1,1310,2019-06-29
2020-04-15T19:58:48.331567_397,1,1298,2019-06-29
2020-04-15T19:58:48.331567_398,1,1452,2019-06-29
2020-04-15T19:58:48.331567_399,1,1200,2019-06-29
2020-04-15T19:58:48.331567_400,1,1272,2019-06-29
2020-04-15T19:58:48.331567_401,2,1506,2019-06-30
2020-04-15T19:58:48.331567_402,1,1061,2019-06-30
2020-04-15T19:58:48.331567_403,2,1487,2019-06-30
2020-04-15T19:58:48.331567_404,2,1282,2019-06-30
2020-04-15T19:58:48.331567_405,1,1292,2019-06-30
2020-04-15T19:58:48.331567_406,3,1511,2019-06-30
2020-04-15T19:58:48.331567_407,2,1100,2019-06-30
2020-04-15T19:58:48.331567_408,1,1701,2019-06-30
2020-04-15T19:58:48.331567_409,3,1250,2019-06-30
2020-04-15T19:58:48.331567_410,2,1234,2019-06-30
2020-04-15T19:58:48.331567_411,2,1856,2019-06-30
2020-04-15T19:58:48.331567_412,3,1031,2019-06-30
2020-04-15T19:58:48.331567_413,1,1928,2019-06-30
2020-04-15T19:58:48.331567_414,3,1402,2019-06-30
2020-04-15T19:58:48.331567_415,3,1207,2019-06-30
2020-04-15T19:58:48.331567_416,3,1134,2019-06-30
2020-04-15T19:58:48.331567_417,3,1660,2019-06-30
2020-04-15T19:58:48.331567_418,2,1272,2019-06-30
2020-04-15T19:58:48.331567_419,2,1886,2019-06-30
2020-04-15T19:58:48.331567_420,3,1361,2019-06-30
2020-04-15T19:58:48.331567_421,2,1513,2019-06-30
2020-04-15T19:58:48.331567_422,3,1013,2019-06-30
2020-04-15T19:58:48.331567_423,1,1721,2019-06-30
2020-04-15T19:58:55.478936_0,2,1967,2019-07-01
2020-04-15T19:58:55.478936_1,3,1511,2019-07-01
2020-04-15T19:58:55.478936_10,2,1632,2019-07-01
2020-04-15T19:58:55.478936_11,1,1234,2019-07-01
2020-04-15T19:58:55.478936_12,2,1881,2019-07-02
2020-04-15T19:58:55.478936_13,2,1251,2019-07-02
2020-04-15T19:58:55.478936_14,2,1684,2019-07-02
2020-04-15T19:58:55.478936_15,2,1289,2019-07-02
2020-04-15T19:58:55.478936_16,3,1366,2019-07-02
2020-04-15T19:58:55.478936_17,1,1925,2019-07-02
2020-04-15T19:58:55.478936_18,2,1595,2019-07-02
2020-04-15T19:58:55.478936_19,3,1475,2019-07-03
2020-04-15T19:58:55.478936_2,2,1900,2019-07-01
2020-04-15T19:58:55.478936_20,2,1406,2019-07-03
2020-04-15T19:58:55.478936_21,2,1010,2019-07-03
2020-04-15T19:58:55.478936_22,3,1636,2019-07-03
2020-04-15T19:58:55.478936_23,1,1697,2019-07-03
2020-04-15T19:58:55.478936_24,3,1371,2019-07-03
2020-04-15T19:58:55.478936_25,1,1232,2019-07-03
2020-04-15T19:58:55.478936_26,1,1660,2019-07-03
2020-04-15T19:58:55.478936_27,3,1031,2019-07-04
2020-04-15T19:58:55.478936_28,2,1928,2019-07-04
2020-04-15T19:58:55.478936_29,3,1513,2019-07-04
2020-04-15T19:58:55.478936_3,2,1100,2019-07-01
2020-04-15T19:58:55.478936_30,1,1706,2019-07-04
2020-04-15T19:58:55.478936_31,2,1589,2019-07-04
2020-04-15T19:58:55.478936_32,1,1973,2019-07-04
2020-04-15T19:58:55.478936_33,3,1335,2019-07-04
2020-04-15T19:58:55.478936_34,1,1194,2019-07-04
2020-04-15T19:58:55.478936_35,3,1721,2019-07-04
2020-04-15T19:58:55.478936_36,2,1402,2019-07-05
2020-04-15T19:58:55.478936_37,1,1367,2019-07-05
2020-04-15T19:58:55.478936_38,3,1865,2019-07-05
2020-04-15T19:58:55.478936_39,3,1522,2019-07-05
2020-04-15T19:58:55.478936_4,3,1331,2019-07-01
2020-04-15T19:58:55.478936_40,1,1701,2019-07-05
2020-04-15T19:58:55.478936_41,1,1346,2019-07-05
2020-04-15T19:58:55.478936_42,3,1549,2019-07-05
2020-04-15T19:58:55.478936_43,2,1489,2019-07-05
2020-04-15T19:58:55.478936_44,1,1385,2019-07-05
2020-04-15T19:58:55.478936_45,2,1282,2019-07-05
2020-04-15T19:58:55.478936_5,1,1520,2019-07-01
2020-04-15T19:58:55.478936_6,3,1795,2019-07-01
2020-04-15T19:58:55.478936_7,2,1298,2019-07-01
2020-04-15T19:58:55.478936_8,2,1487,2019-07-01
2020-04-15T19:58:55.478936_9,1,1134,2019-07-01
2020-04-15T19:58:55.479935_100,3,1292,2019-07-08
2020-04-15T19:58:55.479935_101,3,1513,2019-07-08
2020-04-15T19:58:55.479935_102,3,1765,2019-07-09
2020-04-15T19:58:55.479935_103,1,1855,2019-07-09
2020-04-15T19:58:55.479935_104,2,1289,2019-07-09
2020-04-15T19:58:55.479935_105,2,1684,2019-07-09
2020-04-15T19:58:55.479935_106,1,1570,2019-07-09
2020-04-15T19:58:55.479935_107,1,1900,2019-07-09
2020-04-15T19:58:55.479935_108,2,1761,2019-07-09
2020-04-15T19:58:55.479935_109,3,1367,2019-07-09
2020-04-15T19:58:55.479935_110,3,1967,2019-07-10
2020-04-15T19:58:55.479935_111,3,1595,2019-07-10
2020-04-15T19:58:55.479935_112,1,1385,2019-07-10
2020-04-15T19:58:55.479935_113,3,1884,2019-07-10
2020-04-15T19:58:55.479935_114,2,1489,2019-07-10
2020-04-15T19:58:55.479935_115,1,1031,2019-07-10
2020-04-15T19:58:55.479935_116,3,1361,2019-07-10
2020-04-15T19:58:55.479935_117,3,1368,2019-07-10
2020-04-15T19:58:55.479935_118,1,1454,2019-07-10
2020-04-15T19:58:55.479935_119,3,1452,2019-07-11
2020-04-15T19:58:55.479935_46,1,1142,2019-07-05
2020-04-15T19:58:55.479935_47,1,1625,2019-07-05
2020-04-15T19:58:55.479935_48,1,1460,2019-07-06
2020-04-15T19:58:55.479935_49,2,1142,2019-07-06
2020-04-15T19:58:55.479935_50,1,1522,2019-07-06
2020-04-15T19:58:55.479935_51,2,1589,2019-07-06
2020-04-15T19:58:55.479935_52,3,1452,2019-07-06
2020-04-15T19:58:55.479935_53,2,1100,2019-07-06
2020-04-15T19:58:55.479935_54,3,1232,2019-07-06
2020-04-15T19:58:55.479935_55,3,1250,2019-07-06
2020-04-15T19:58:55.479935_56,1,1865,2019-07-06
2020-04-15T19:58:55.479935_57,1,1222,2019-07-06
2020-04-15T19:58:55.479935_58,2,1761,2019-07-06
2020-04-15T19:58:55.479935_59,2,1886,2019-07-06
2020-04-15T19:58:55.479935_60,1,1925,2019-07-06
2020-04-15T19:58:55.479935_61,2,1454,2019-07-06
2020-04-15T19:58:55.479935_62,3,1031,2019-07-06
2020-04-15T19:58:55.479935_63,2,1164,2019-07-06
2020-04-15T19:58:55.479935_64,1,1568,2019-07-06
2020-04-15T19:58:55.479935_65,1,1928,2019-07-06
2020-04-15T19:58:55.479935_66,2,1460,2019-07-06
2020-04-15T19:58:55.479935_67,3,1898,2019-07-06
2020-04-15T19:58:55.479935_68,3,1454,2019-07-06
2020-04-15T19:58:55.479935_69,1,1100,2019-07-06
2020-04-15T19:58:55.479935_70,1,1406,2019-07-06
2020-04-15T19:58:55.479935_71,2,1085,2019-07-07
2020-04-15T19:58:55.479935_72,3,1282,2019-07-07
2020-04-15T19:58:55.479935_73,2,1701,2019-07-07
2020-04-15T19:58:55.479935_74,3,1992,2019-07-07
2020-04-15T19:58:55.479935_75,1,1232,2019-07-07
2020-04-15T19:58:55.479935_76,2,1632,2019-07-07
2020-04-15T19:58:55.479935_77,2,1333,2019-07-07
2020-04-15T19:58:55.479935_78,1,1333,2019-07-07
2020-04-15T19:58:55.479935_79,2,1898,2019-07-07
2020-04-15T19:58:55.479935_80,3,1570,2019-07-07
2020-04-15T19:58:55.479935_81,1,1251,2019-07-07
2020-04-15T19:58:55.479935_82,2,1923,2019-07-07
2020-04-15T19:58:55.479935_83,1,1134,2019-07-07
2020-04-15T19:58:55.479935_84,2,1385,2019-07-07
2020-04-15T19:58:55.479935_85,1,1522,2019-07-07
2020-04-15T19:58:55.479935_86,1,1942,2019-07-07
2020-04-15T19:58:55.479935_87,2,1568,2019-07-07
2020-04-15T19:58:55.479935_88,3,1010,2019-07-07
2020-04-15T19:58:55.479935_89,2,1489,2019-07-07
2020-04-15T19:58:55.479935_90,2,1795,2019-07-07
2020-04-15T19:58:55.479935_91,2,1595,2019-07-07
2020-04-15T19:58:55.479935_92,3,1164,2019-07-07
2020-04-15T19:58:55.479935_93,3,1761,2019-07-07
2020-04-15T19:58:55.479935_94,3,1030,2019-07-08
2020-04-15T19:58:55.479935_95,1,1333,2019-07-08
2020-04-15T19:58:55.479935_96,2,1522,2019-07-08
2020-04-15T19:58:55.479935_97,1,1406,2019-07-08
2020-04-15T19:58:55.479935_98,2,1460,2019-07-08
2020-04-15T19:58:55.479935_99,2,1798,2019-07-08
2020-04-15T19:58:55.480934_120,2,1660,2019-07-11
2020-04-15T19:58:55.480934_121,3,1207,2019-07-11
2020-04-15T19:58:55.480934_122,1,1200,2019-07-11
2020-04-15T19:58:55.480934_123,2,1792,2019-07-11
2020-04-15T19:58:55.480934_124,1,1509,2019-07-11
2020-04-15T19:58:55.480934_125,3,1886,2019-07-11
2020-04-15T19:58:55.480934_126,1,1636,2019-07-11
2020-04-15T19:58:55.480934_127,1,1675,2019-07-12
2020-04-15T19:58:55.480934_128,3,1164,2019-07-12
2020-04-15T19:58:55.480934_129,1,1013,2019-07-12
2020-04-15T19:58:55.480934_130,3,1331,2019-07-12
2020-04-15T19:58:55.480934_131,3,1372,2019-07-12
2020-04-15T19:58:55.480934_132,1,1925,2019-07-12
2020-04-15T19:58:55.480934_133,1,1282,2019-07-12
2020-04-15T19:58:55.480934_134,2,1402,2019-07-12
2020-04-15T19:58:55.480934_135,2,1511,2019-07-12
2020-04-15T19:58:55.480934_136,1,1650,2019-07-12
2020-04-15T19:58:55.480934_137,1,1234,2019-07-12
2020-04-15T19:58:55.480934_138,1,1511,2019-07-13
2020-04-15T19:58:55.480934_139,1,1520,2019-07-13
2020-04-15T19:58:55.480934_140,3,1310,2019-07-13
2020-04-15T19:58:55.480934_141,2,1595,2019-07-13
2020-04-15T19:58:55.480934_142,1,1595,2019-07-13
2020-04-15T19:58:55.480934_143,3,1856,2019-07-13
2020-04-15T19:58:55.480934_144,2,1697,2019-07-13
2020-04-15T19:58:55.480934_145,1,1402,2019-07-13
2020-04-15T19:58:55.480934_146,1,1087,2019-07-13
2020-04-15T19:58:55.480934_147,3,1087,2019-07-13
2020-04-15T19:58:55.480934_148,3,1251,2019-07-13
2020-04-15T19:58:55.480934_149,2,1232,2019-07-13
2020-04-15T19:58:55.480934_150,2,1660,2019-07-13
2020-04-15T19:58:55.480934_151,3,1292,2019-07-13
2020-04-15T19:58:55.480934_152,1,1798,2019-07-13
2020-04-15T19:58:55.480934_153,1,1865,2019-07-13
2020-04-15T19:58:55.480934_154,1,1636,2019-07-13
2020-04-15T19:58:55.480934_155,2,1928,2019-07-13
2020-04-15T19:58:55.480934_156,1,1620,2019-07-13
2020-04-15T19:58:55.480934_157,2,1333,2019-07-13
2020-04-15T19:58:55.480934_158,3,1101,2019-07-13
2020-04-15T19:58:55.480934_159,2,1333,2019-07-13
2020-04-15T19:58:55.480934_160,1,1589,2019-07-13
2020-04-15T19:58:55.480934_161,1,1511,2019-07-14
2020-04-15T19:58:55.480934_162,1,1509,2019-07-14
2020-04-15T19:58:55.480934_163,2,1232,2019-07-14
2020-04-15T19:58:55.480934_164,1,1636,2019-07-14
2020-04-15T19:58:55.480934_165,1,1250,2019-07-14
2020-04-15T19:58:55.480934_166,3,1134,2019-07-14
2020-04-15T19:58:55.480934_167,2,1595,2019-07-14
2020-04-15T19:58:55.480934_168,2,1335,2019-07-14
2020-04-15T19:58:55.480934_169,3,1087,2019-07-14
2020-04-15T19:58:55.480934_170,2,1900,2019-07-14
2020-04-15T19:58:55.480934_171,3,1972,2019-07-14
2020-04-15T19:58:55.480934_172,1,1250,2019-07-14
2020-04-15T19:58:55.480934_173,1,1636,2019-07-14
2020-04-15T19:58:55.480934_174,1,1074,2019-07-14
2020-04-15T19:58:55.480934_175,3,1414,2019-07-14
2020-04-15T19:58:55.480934_176,2,1568,2019-07-14
2020-04-15T19:58:55.480934_177,3,1272,2019-07-14
2020-04-15T19:58:55.480934_178,2,1207,2019-07-14
2020-04-15T19:58:55.480934_179,2,1865,2019-07-14
2020-04-15T19:58:55.480934_180,1,1967,2019-07-14
2020-04-15T19:58:55.480934_181,3,1250,2019-07-14
2020-04-15T19:58:55.480934_182,1,1282,2019-07-14
2020-04-15T19:58:55.480934_183,1,1234,2019-07-14
2020-04-15T19:58:55.480934_184,3,1856,2019-07-15
2020-04-15T19:58:55.480934_185,1,1298,2019-07-15
2020-04-15T19:58:55.480934_186,2,1706,2019-07-15
2020-04-15T19:58:55.480934_187,1,1310,2019-07-15
2020-04-15T19:58:55.480934_188,1,1992,2019-07-15
2020-04-15T19:58:55.480934_189,1,1625,2019-07-15
2020-04-15T19:58:55.480934_190,3,1881,2019-07-15
2020-04-15T19:58:55.480934_191,3,1422,2019-07-15
2020-04-15T19:58:55.480934_192,3,1620,2019-07-15
2020-04-15T19:58:55.481934_193,1,1366,2019-07-15
2020-04-15T19:58:55.481934_194,3,1928,2019-07-15
2020-04-15T19:58:55.481934_195,3,1085,2019-07-15
2020-04-15T19:58:55.481934_196,2,1568,2019-07-16
2020-04-15T19:58:55.481934_197,2,1928,2019-07-16
2020-04-15T19:58:55.481934_198,1,1595,2019-07-16
2020-04-15T19:58:55.481934_199,3,1856,2019-07-16
2020-04-15T19:58:55.481934_200,1,1721,2019-07-16
2020-04-15T19:58:55.481934_201,1,1549,2019-07-16
2020-04-15T19:58:55.481934_202,1,1251,2019-07-16
2020-04-15T19:58:55.481934_203,2,1900,2019-07-16
2020-04-15T19:58:55.481934_204,1,1100,2019-07-16
2020-04-15T19:58:55.481934_205,3,1385,2019-07-16
2020-04-15T19:58:55.481934_206,2,1509,2019-07-17
2020-04-15T19:58:55.481934_207,3,1925,2019-07-17
2020-04-15T19:58:55.481934_208,3,1331,2019-07-17
2020-04-15T19:58:55.481934_209,2,1361,2019-07-17
2020-04-15T19:58:55.481934_210,2,1522,2019-07-17
2020-04-15T19:58:55.481934_211,1,1289,2019-07-17
2020-04-15T19:58:55.481934_212,1,1402,2019-07-17
2020-04-15T19:58:55.481934_213,1,1010,2019-07-18
2020-04-15T19:58:55.481934_214,3,1650,2019-07-18
2020-04-15T19:58:55.481934_215,2,1506,2019-07-18
2020-04-15T19:58:55.481934_216,1,1164,2019-07-18
2020-04-15T19:58:55.481934_217,1,1589,2019-07-18
2020-04-15T19:58:55.481934_218,2,1452,2019-07-18
2020-04-15T19:58:55.481934_219,3,1222,2019-07-18
2020-04-15T19:58:55.481934_220,3,1277,2019-07-18
2020-04-15T19:58:55.481934_221,3,1142,2019-07-18
2020-04-15T19:58:55.481934_222,2,1367,2019-07-19
2020-04-15T19:58:55.481934_223,1,1625,2019-07-19
2020-04-15T19:58:55.481934_224,2,1307,2019-07-19
2020-04-15T19:58:55.481934_225,1,1511,2019-07-19
2020-04-15T19:58:55.481934_226,2,1798,2019-07-19
2020-04-15T19:58:55.481934_227,1,1372,2019-07-19
2020-04-15T19:58:55.481934_228,3,1795,2019-07-19
2020-04-15T19:58:55.481934_229,1,1460,2019-07-19
2020-04-15T19:58:55.481934_230,1,1134,2019-07-20
2020-04-15T19:58:55.481934_231,2,1134,2019-07-20
2020-04-15T19:58:55.481934_232,1,1307,2019-07-20
2020-04-15T19:58:55.481934_233,2,1372,2019-07-20
2020-04-15T19:58:55.481934_234,2,1310,2019-07-20
2020-04-15T19:58:55.481934_235,2,1855,2019-07-20
2020-04-15T19:58:55.481934_236,1,1289,2019-07-20
2020-04-15T19:58:55.481934_237,2,1100,2019-07-20
2020-04-15T19:58:55.481934_238,3,1856,2019-07-20
2020-04-15T19:58:55.481934_239,2,1452,2019-07-20
2020-04-15T19:58:55.481934_240,2,1368,2019-07-20
2020-04-15T19:58:55.481934_241,2,1675,2019-07-20
2020-04-15T19:58:55.481934_242,2,1650,2019-07-20
2020-04-15T19:58:55.481934_243,2,1164,2019-07-20
2020-04-15T19:58:55.481934_244,3,1134,2019-07-20
2020-04-15T19:58:55.481934_245,3,1232,2019-07-20
2020-04-15T19:58:55.481934_246,3,1061,2019-07-20
2020-04-15T19:58:55.481934_247,3,1997,2019-07-20
2020-04-15T19:58:55.481934_248,3,1997,2019-07-20
2020-04-15T19:58:55.481934_249,1,1222,2019-07-20
2020-04-15T19:58:55.481934_250,2,1366,2019-07-20
2020-04-15T19:58:55.481934_251,3,1331,2019-07-20
2020-04-15T19:58:55.481934_252,3,1675,2019-07-20
2020-04-15T19:58:55.482934_253,2,1289,2019-07-21
2020-04-15T19:58:55.482934_254,1,1625,2019-07-21
2020-04-15T19:58:55.482934_255,3,1165,2019-07-21
2020-04-15T19:58:55.483934_256,3,1513,2019-07-21
2020-04-15T19:58:55.483934_257,2,1361,2019-07-21
2020-04-15T19:58:55.483934_258,2,1570,2019-07-21
2020-04-15T19:58:55.483934_259,3,1402,2019-07-21
2020-04-15T19:58:55.483934_260,1,1928,2019-07-21
2020-04-15T19:58:55.483934_261,1,1721,2019-07-21
2020-04-15T19:58:55.483934_262,2,1142,2019-07-21
2020-04-15T19:58:55.483934_263,3,1625,2019-07-21
2020-04-15T19:58:55.483934_264,3,1085,2019-07-21
2020-04-15T19:58:55.483934_265,2,1636,2019-07-21
2020-04-15T19:58:55.483934_266,2,1289,2019-07-21
2020-04-15T19:58:55.483934_267,3,1298,2019-07-21
2020-04-15T19:58:55.483934_268,1,1366,2019-07-21
2020-04-15T19:58:55.483934_269,2,1292,2019-07-21
2020-04-15T19:58:55.483934_270,1,1200,2019-07-21
2020-04-15T19:58:55.483934_271,3,1346,2019-07-21
2020-04-15T19:58:55.483934_272,1,1856,2019-07-21
2020-04-15T19:58:55.483934_273,3,1855,2019-07-21
2020-04-15T19:58:55.483934_274,1,1422,2019-07-21
2020-04-15T19:58:55.483934_275,3,1298,2019-07-21
2020-04-15T19:58:55.483934_276,1,1335,2019-07-22
2020-04-15T19:58:55.483934_277,3,1487,2019-07-22
2020-04-15T19:58:55.483934_278,3,1200,2019-07-22
2020-04-15T19:58:55.483934_279,2,1636,2019-07-22
2020-04-15T19:58:55.483934_280,3,1923,2019-07-22
2020-04-15T19:58:55.483934_281,3,1413,2019-07-22
2020-04-15T19:58:55.483934_282,1,1292,2019-07-22
2020-04-15T19:58:55.483934_283,2,1792,2019-07-22
2020-04-15T19:58:55.483934_284,3,1570,2019-07-22
2020-04-15T19:58:55.483934_285,2,1310,2019-07-23
2020-04-15T19:58:55.483934_286,3,1520,2019-07-23
2020-04-15T19:58:55.483934_287,3,1368,2019-07-23
2020-04-15T19:58:55.483934_288,2,1865,2019-07-23
2020-04-15T19:58:55.483934_289,3,1475,2019-07-23
2020-04-15T19:58:55.483934_290,3,1881,2019-07-23
2020-04-15T19:58:55.483934_291,3,1406,2019-07-23
2020-04-15T19:58:55.483934_292,1,1697,2019-07-23
2020-04-15T19:58:55.483934_293,3,1973,2019-07-23
2020-04-15T19:58:55.483934_294,3,1855,2019-07-23
2020-04-15T19:58:55.483934_295,3,1595,2019-07-24
2020-04-15T19:58:55.483934_296,3,1513,2019-07-24
2020-04-15T19:58:55.483934_297,2,1414,2019-07-24
2020-04-15T19:58:55.483934_298,2,1568,2019-07-24
2020-04-15T19:58:55.483934_299,2,1087,2019-07-24
2020-04-15T19:58:55.483934_300,2,1884,2019-07-24
2020-04-15T19:58:55.483934_301,3,1923,2019-07-24
2020-04-15T19:58:55.483934_302,1,1636,2019-07-24
2020-04-15T19:58:55.483934_303,1,1289,2019-07-24
2020-04-15T19:58:55.483934_304,3,1625,2019-07-24
2020-04-15T19:58:55.483934_305,1,1761,2019-07-24
2020-04-15T19:58:55.483934_306,1,1721,2019-07-25
2020-04-15T19:58:55.483934_307,1,1549,2019-07-25
2020-04-15T19:58:55.483934_308,1,1385,2019-07-25
2020-04-15T19:58:55.483934_309,3,1928,2019-07-25
2020-04-15T19:58:55.483934_310,2,1368,2019-07-25
2020-04-15T19:58:55.483934_311,1,1511,2019-07-25
2020-04-15T19:58:55.483934_312,2,1697,2019-07-25
2020-04-15T19:58:55.483934_313,3,1298,2019-07-25
2020-04-15T19:58:55.483934_314,1,1294,2019-07-25
2020-04-15T19:58:55.483934_315,2,1925,2019-07-25
2020-04-15T19:58:55.483934_316,2,1371,2019-07-25
2020-04-15T19:58:55.483934_317,3,1074,2019-07-25
2020-04-15T19:58:55.483934_318,3,1200,2019-07-26
2020-04-15T19:58:55.483934_319,3,1865,2019-07-26
2020-04-15T19:58:55.483934_320,2,1452,2019-07-26
2020-04-15T19:58:55.483934_321,3,1973,2019-07-26
2020-04-15T19:58:55.483934_322,1,1506,2019-07-26
2020-04-15T19:58:55.483934_323,2,1798,2019-07-26
2020-04-15T19:58:55.483934_324,2,1942,2019-07-26
2020-04-15T19:58:55.483934_325,2,1402,2019-07-26
2020-04-15T19:58:55.484933_326,2,1164,2019-07-26
2020-04-15T19:58:55.484933_327,3,1422,2019-07-26
2020-04-15T19:58:55.484933_328,1,1294,2019-07-27
2020-04-15T19:58:55.484933_329,3,1721,2019-07-27
2020-04-15T19:58:55.484933_330,3,1972,2019-07-27
2020-04-15T19:58:55.484933_331,2,1549,2019-07-27
2020-04-15T19:58:55.484933_332,2,1367,2019-07-27
2020-04-15T19:58:55.484933_333,3,1489,2019-07-27
2020-04-15T19:58:55.484933_334,3,1307,2019-07-27
2020-04-15T19:58:55.484933_335,3,1331,2019-07-27
2020-04-15T19:58:55.484933_336,2,1222,2019-07-27
2020-04-15T19:58:55.484933_337,2,1570,2019-07-27
2020-04-15T19:58:55.484933_338,2,1923,2019-07-27
2020-04-15T19:58:55.484933_339,2,1292,2019-07-27
2020-04-15T19:58:55.484933_340,3,1721,2019-07-27
2020-04-15T19:58:55.484933_341,3,1371,2019-07-27
2020-04-15T19:58:55.484933_342,1,1331,2019-07-27
2020-04-15T19:58:55.484933_343,1,1346,2019-07-27
2020-04-15T19:58:55.484933_344,2,1413,2019-07-27
2020-04-15T19:58:55.484933_345,3,1367,2019-07-27
2020-04-15T19:58:55.484933_346,2,1513,2019-07-27
2020-04-15T19:58:55.484933_347,1,1310,2019-07-27
2020-04-15T19:58:55.484933_348,3,1595,2019-07-27
2020-04-15T19:58:55.484933_349,2,1855,2019-07-27
2020-04-15T19:58:55.484933_350,1,1513,2019-07-27
2020-04-15T19:58:55.484933_351,1,1923,2019-07-28
2020-04-15T19:58:55.484933_352,2,1101,2019-07-28
2020-04-15T19:58:55.484933_353,3,1310,2019-07-28
2020-04-15T19:58:55.484933_354,2,1277,2019-07-28
2020-04-15T19:58:55.484933_355,1,1368,2019-07-28
2020-04-15T19:58:55.484933_356,3,1761,2019-07-28
2020-04-15T19:58:55.484933_357,1,1013,2019-07-28
2020-04-15T19:58:55.484933_358,1,1282,2019-07-28
2020-04-15T19:58:55.484933_359,1,1402,2019-07-28
2020-04-15T19:58:55.484933_360,3,1194,2019-07-28
2020-04-15T19:58:55.484933_361,3,1520,2019-07-28
2020-04-15T19:58:55.484933_362,1,1207,2019-07-28
2020-04-15T19:58:55.484933_363,2,1595,2019-07-28
2020-04-15T19:58:55.484933_364,3,1570,2019-07-28
2020-04-15T19:58:55.484933_365,3,1675,2019-07-28
2020-04-15T19:58:55.484933_366,1,1101,2019-07-28
2020-04-15T19:58:55.484933_367,1,1881,2019-07-28
2020-04-15T19:58:55.484933_368,3,1856,2019-07-28
2020-04-15T19:58:55.484933_369,2,1200,2019-07-28
2020-04-15T19:58:55.484933_370,1,1697,2019-07-28
2020-04-15T19:58:55.484933_371,1,1881,2019-07-28
2020-04-15T19:58:55.484933_372,3,1509,2019-07-28
2020-04-15T19:58:55.484933_373,3,1061,2019-07-28
2020-04-15T19:58:55.484933_374,2,1101,2019-07-29
2020-04-15T19:58:55.484933_375,1,1251,2019-07-29
2020-04-15T19:58:55.484933_376,1,1675,2019-07-29
2020-04-15T19:58:55.484933_377,1,1061,2019-07-29
2020-04-15T19:58:55.484933_378,1,1454,2019-07-29
2020-04-15T19:58:55.484933_379,3,1886,2019-07-29
2020-04-15T19:58:55.484933_380,1,1972,2019-07-29
2020-04-15T19:58:55.484933_381,3,1792,2019-07-29
2020-04-15T19:58:55.484933_382,1,1706,2019-07-29
2020-04-15T19:58:55.484933_383,2,1336,2019-07-29
2020-04-15T19:58:55.484933_384,2,1580,2019-07-30
2020-04-15T19:58:55.484933_385,2,1165,2019-07-30
